tconst	averageRating	numVotes
tt5334076	6.5	1002
tt5334276	6.0	61
tt5334304	5.5	173
tt5334326	5.9	25
tt5334470	8.8	35
tt5334704	7.7	10287
tt5334856	6.8	7
tt5334900	5.7	74
tt5334956	9.1	12
tt5335034	7.7	14
tt5335114	7.8	7
tt5335128	6.9	3922
tt5335198	5.2	299
tt5335244	4.4	136
tt5335314	8.2	2881
tt5335394	6.6	1046
tt5335422	4.0	56
tt5335438	7.2	87
tt5335662	5.5	7
tt5335682	4.7	399
tt5335724	5.4	805
tt5335820	6.4	40
tt5335826	5.4	14
tt5335830	7.1	7
tt5335982	6.2	12
tt5336112	5.9	72
tt5336230	6.4	97
tt5336234	6.8	78
tt5336548	6.6	30
tt5336614	4.3	16
tt5336630	5.2	20
tt5336634	6.8	6
tt5336798	2.8	169
tt5336902	5.9	530
tt5337374	6.5	54
tt5337444	7.5	18
tt5337480	5.6	443
tt5337492	7.3	6
tt5337524	7.3	7
tt5337544	6.3	85
tt5337694	5.8	84
tt5337696	8.2	113
tt5337722	5.6	254
tt5337758	6.5	302
tt5337760	6.4	135
tt5337798	7.0	10
tt5337986	7.6	219
tt5338082	7.3	40
tt5338174	4.0	213
tt5338222	7.4	4070
tt5338504	7.6	13
tt5338582	7.8	5
tt5338588	3.9	543
tt5338600	5.0	400
tt5338620	8.4	113
tt5338644	5.2	1459
tt5338770	4.7	161
tt5338774	6.8	1629
tt5338832	5.6	296
tt5338852	4.1	116
tt5338876	2.8	36
tt5338992	6.5	31
tt5339116	9.1	12
tt5339226	6.5	197
tt5339418	5.5	7409
tt5339432	6.2	66
tt5339586	4.5	264
tt5339674	7.4	24
tt5339704	7.1	11
tt5339894	3.5	139
tt5340300	7.2	12291
tt5340392	7.3	36
tt5340458	7.0	13
tt5340516	5.6	538
tt5340522	6.4	1324
tt5340534	7.0	1019
tt5340542	4.8	38
tt5340590	6.2	50
tt5340594	5.0	14
tt5340626	6.1	136
tt5340728	7.4	35
tt5340882	3.3	2567
tt5341008	6.8	481
tt5341032	7.5	134
tt5341036	6.7	360
tt5341052	6.0	68
tt5341056	5.6	406
tt5341098	6.8	182
tt5341362	7.4	28
tt5341446	5.3	324
tt5341550	8.1	63
tt5341618	7.1	14
tt5341670	8.5	39
tt5341740	9.0	5
tt5342090	6.1	860
tt5342456	7.1	7
tt5342650	5.3	1187
tt5342736	7.1	14
tt5342766	6.6	17
tt5342784	7.3	15
tt5342798	7.4	6
tt5342904	5.4	1100
tt5342950	4.9	2431
tt5343040	7.7	191
tt5343070	9.0	24
tt5343324	5.1	13
tt5343480	4.3	19
tt5343512	7.4	25
tt5343532	4.5	723
tt5343606	2.8	23
tt5343678	5.7	424
tt5343730	3.2	62
tt5343954	7.0	85
tt5343960	7.3	24
tt5344054	5.8	2501
tt5344086	3.2	325
tt5344150	4.1	62
tt5344186	7.6	37
tt5344358	7.7	15
tt5344420	8.5	17
tt5344452	7.6	55
tt5344460	9.7	282
tt5344708	5.3	25
tt5344752	4.7	126
tt5344794	3.1	2902
tt5344876	4.0	344
tt5345032	7.5	63
tt5345276	5.6	54
tt5345298	5.0	2912
tt5345354	6.4	10
tt5345456	8.4	23
tt5345728	4.0	13
tt5345756	7.2	93
tt5345806	5.4	135
tt5345888	7.3	43
tt5346118	8.2	6
tt5346124	8.6	6
tt5346228	6.5	174
tt5346538	8.1	15
tt5346704	5.8	13
tt5346890	5.7	215
tt5346932	7.8	14
tt5346936	7.1	9
tt5346970	4.8	6
tt5346972	8.5	10
tt5347018	6.5	13
tt5347020	7.5	16
tt5347122	5.6	883
tt5347126	3.3	28
tt5347148	4.9	374
tt5347158	6.1	148
tt5347160	6.3	35
tt5347472	5.1	281
tt5348060	7.8	11
tt5348172	8.4	15
tt5348236	6.7	2750
tt5348534	6.0	42
tt5348626	6.3	16
tt5348688	7.0	7
tt5348692	7.5	25
tt5348766	5.9	79
tt5348774	6.1	172
tt5348912	3.2	33
tt5348960	5.2	20
tt5348966	4.8	302
tt5349428	7.1	888
tt5349460	9.1	12
tt5349672	5.4	84
tt5349988	7.7	29
tt5350098	4.4	24
tt5350240	6.2	6
tt5350300	5.8	22
tt5350358	6.4	1016
tt5350426	6.9	40
tt5350482	8.2	33
tt5350512	2.9	137
tt5350584	6.5	789
tt5350800	7.8	254
tt5350926	7.0	33
tt5351006	5.9	16
tt5351044	5.1	748
tt5351352	6.3	69
tt5351458	5.7	6194
tt5351494	9.0	8
tt5351576	4.2	511
tt5351818	6.0	4237
tt5351982	5.6	12
tt5352034	3.3	120
tt5352046	6.2	63
tt5352216	4.4	108
tt5352308	3.0	129
tt5352390	8.4	40
tt5352802	5.5	682
tt5352846	5.4	6273
tt5352858	6.6	36
tt5352898	6.7	523
tt5352908	6.4	126
tt5352912	5.1	128
tt5352998	5.5	28
tt5353138	8.5	11
tt5353304	7.7	7
tt5353372	6.6	70
tt5353438	6.7	22
tt5354160	9.1	25372
tt5354262	5.9	148
tt5354290	6.8	110
tt5354362	5.4	175
tt5354386	7.3	195
tt5354394	8.9	8
tt5354458	5.1	1403
tt5354522	8.3	7
tt5354664	4.8	804
tt5354872	8.9	8
tt5354986	7.8	169
tt5355018	9.1	8
tt5355180	8.1	11
tt5355400	8.3	35
tt5355410	5.8	37
tt5355524	1.7	122
tt5355542	8.9	24
tt5355580	6.2	71
tt5355616	3.8	10
tt5355706	8.5	25
tt5355726	6.9	23
tt5355868	4.3	24
tt5355890	5.8	16
tt5355896	5.7	580
tt5356116	7.1	18
tt5356260	6.4	508
tt5356274	6.9	259
tt5356292	5.8	462
tt5356300	6.4	706
tt5356308	7.7	113
tt5356318	3.7	163
tt5356326	4.7	69
tt5356490	5.5	95
tt5356538	6.0	10
tt5356596	6.6	96
tt5356648	8.4	18
tt5356670	4.0	2314
tt5356680	7.7	278
tt5356740	3.2	122
tt5356804	3.6	159
tt5357114	6.4	136
tt5357118	7.7	9
tt5357214	6.8	10
tt5357316	7.2	15
tt5357328	7.7	15
tt5357338	4.0	13
tt5357556	6.2	2608
tt5357790	6.8	26
tt5357902	4.8	92
tt5357968	7.7	16
tt5357976	7.5	24
tt5358004	7.9	17
tt5358014	4.3	163
tt5358128	6.9	8
tt5358146	7.2	271
tt5358316	8.4	10
tt5358370	7.3	198
tt5358438	6.4	13
tt5358570	6.2	632
tt5358658	7.7	22
tt5358714	6.4	799
tt5358748	8.4	103
tt5358844	7.9	96
tt5358902	6.6	83
tt5358912	7.5	81
tt5358948	3.1	1246
tt5358998	3.2	44
tt5359048	4.7	78
tt5359186	8.6	8
tt5359192	6.6	37
tt5359598	5.8	32
tt5359624	6.3	128
tt5359662	6.9	93
tt5359832	7.5	373
tt5359928	8.6	37
tt5360150	4.6	129
tt5360232	5.9	421
tt5360804	6.6	64
tt5360936	8.6	19
tt5360938	9.0	6
tt5360952	5.1	20197
tt5360996	5.9	9735
tt5361064	3.5	322
tt5361326	3.0	732
tt5361436	8.2	17
tt5361488	5.1	1469
tt5361496	6.2	19
tt5361596	3.4	463
tt5361668	4.8	71
tt5361684	8.1	9
tt5361794	7.1	16
tt5362116	7.0	25
tt5362434	6.9	9
tt5362588	6.8	7
tt5362744	5.7	6
tt5362940	6.3	1676
tt5362988	7.7	229843
tt5363068	7.3	8
tt5363302	5.2	83
tt5363618	7.8	110313
tt5363648	4.1	264
tt5363736	5.2	724
tt5363998	4.1	25
tt5364390	2.0	6
tt5364694	4.5	7
tt5364756	5.4	13
tt5364872	6.7	7
tt5364878	5.0	97
tt5364920	6.3	795
tt5364976	5.2	15
tt5365036	5.9	100
tt5365042	6.4	140
tt5365066	5.9	132
tt5365080	6.0	295
tt5365088	5.4	39
tt5365216	2.7	12
tt5365224	4.6	8
tt5365246	5.9	30
tt5365454	8.4	10
tt5365648	4.8	7
tt5365932	4.0	53
tt5367486	8.6	18
tt5367592	6.7	49
tt5367690	2.3	156
tt5368108	5.8	976
tt5368210	5.7	13
tt5368224	8.6	140
tt5368296	8.3	58
tt5368302	6.4	47
tt5368322	6.7	90
tt5368500	8.2	6
tt5368552	5.7	88
tt5368664	8.3	13
tt5368690	8.9	21
tt5368782	7.7	7
tt5368840	4.5	9
tt5369048	9.4	13
tt5369126	6.9	17
tt5369250	7.1	15
tt5369484	7.2	1656
tt5369760	5.4	146
tt5370104	2.4	10
tt5370160	6.0	9
tt5370358	5.8	1392
tt5370376	6.1	136
tt5370442	6.3	602
tt5370488	3.3	193
tt5370502	6.0	14
tt5370562	8.6	10
tt5370662	7.8	6
tt5370828	7.1	3591
tt5371090	8.1	36
tt5371168	6.9	7243
tt5371266	6.6	194
tt5371408	6.0	948
tt5371612	4.5	27
tt5371622	6.0	149
tt5371832	6.4	135
tt5371904	7.1	15
tt5371922	4.0	173
tt5371982	7.4	13
tt5372134	7.9	19
tt5372138	8.5	37
tt5372302	1.7	166
tt5372350	6.4	302
tt5372390	6.8	7
tt5372392	5.6	26
tt5372452	7.5	86
tt5372466	6.3	3529
tt5372514	6.7	33
tt5372528	4.5	2773
tt5372612	6.5	7
tt5372620	4.1	271
tt5372628	7.3	72
tt5372638	5.3	28
tt5372646	4.4	5
tt5372676	5.3	7
tt5372696	7.0	20
tt5372708	6.0	21
tt5372764	9.0	6
tt5372802	6.4	42
tt5372912	7.2	23
tt5372932	4.7	10
tt5373132	7.8	11
tt5373160	6.7	16
tt5373180	5.6	39
tt5373192	5.9	228
tt5373588	7.5	140
tt5373766	6.7	227
tt5373786	7.0	9
tt5373854	5.3	513
tt5374000	7.2	44
tt5374002	5.8	597
tt5374392	6.2	35
tt5374556	7.0	9
tt5374650	8.8	19
tt5374716	7.7	31
tt5374830	5.8	169
tt5375040	7.4	2743
tt5375100	9.3	436
tt5375258	3.6	118
tt5375324	7.2	1297
tt5375354	7.9	10
tt5375434	6.4	2231
tt5375958	6.4	66
tt5376184	5.7	12
tt5376196	6.8	2491
tt5376228	5.8	16
tt5376232	7.6	2473
tt5376556	9.0	10
tt5376592	5.2	28
tt5376596	4.3	90
tt5376720	6.3	69
tt5376752	4.5	60
tt5377130	5.5	278
tt5377204	7.4	8
tt5377278	7.6	22
tt5377564	7.5	3234
tt5377580	6.2	220
tt5377604	6.5	3072
tt5377624	4.0	62
tt5377654	7.7	417
tt5378092	6.1	2375
tt5378134	6.0	36
tt5378138	9.2	13
tt5378224	6.9	209
tt5378246	8.1	17
tt5378294	5.3	70
tt5379294	6.1	2565
tt5386202	5.8	79
tt5389636	3.9	21
tt5389652	6.1	9
tt5389704	7.0	7
tt5389708	5.8	97
tt5389736	5.1	47
tt5389804	5.7	306
tt5389834	6.0	10
tt5389854	6.5	37
tt5389902	5.2	48
tt5389922	4.3	576
tt5390066	5.3	4314
tt5390098	9.0	10
tt5390246	4.1	512
tt5390400	5.4	23
tt5390430	7.7	1124
tt5390500	9.0	7
tt5390504	7.3	51667
tt5392738	4.8	260
tt5396396	5.2	169
tt5396622	7.4	84
tt5396646	3.8	144
tt5396672	6.5	34
tt5396784	6.6	5
tt5396872	5.0	114
tt5396888	6.8	11
tt5396900	4.7	39
tt5396926	3.4	20
tt5396942	3.2	7
tt5397076	7.1	26
tt5397194	6.1	41664
tt5397464	6.4	76
tt5397532	6.4	10
tt5400476	4.0	30
tt5403488	6.3	40
tt5406460	4.3	23
tt5412354	7.8	9
tt5419282	6.6	11
tt5419322	1.4	37
tt5419398	5.9	1671
tt5419450	6.7	144
tt5419664	8.0	19
tt5419676	7.0	2121
tt5419742	7.2	153
tt5419896	2.7	27
tt5420028	7.1	13
tt5420162	5.6	7
tt5420210	5.6	5727
tt5420222	3.6	10
tt5420406	6.1	70
tt5420526	5.9	12
tt5420658	6.9	10
tt5420848	6.3	16
tt5420870	5.4	318
tt5420878	7.2	1019
tt5420886	5.8	6156
tt5420898	8.2	45
tt5421006	6.6	12
tt5421078	6.0	48
tt5421146	6.1	88
tt5423310	7.6	694
tt5423450	6.6	36
tt5423636	5.4	115
tt5423894	5.2	41
tt5424014	5.4	141
tt5424024	6.2	76
tt5424228	7.4	1537
tt5424362	6.0	17
tt5424590	6.1	170
tt5424898	6.9	523
tt5424980	4.9	36
tt5424984	5.9	297
tt5425144	4.0	284
tt5425264	6.2	1315
tt5425488	7.1	121
tt5425502	5.2	393
tt5425570	4.1	31
tt5425572	7.4	53
tt5425946	6.9	15
tt5426266	6.1	35
tt5426350	6.4	15
tt5426450	6.0	9
tt5426914	6.4	21
tt5426944	3.2	13
tt5427032	3.4	6127
tt5427194	6.5	5155
tt5427410	7.7	8
tt5427450	6.9	113
tt5428090	5.0	403
tt5428178	3.6	49
tt5428528	7.3	54
tt5428666	5.8	181
tt5428668	7.1	103
tt5428954	5.4	43
tt5430020	3.8	353
tt5430092	8.8	9
tt5430132	7.8	10
tt5430412	7.5	11
tt5430840	6.7	9
tt5430876	7.5	12
tt5431016	3.3	1131
tt5431034	6.0	8
tt5431044	7.2	29
tt5431082	6.6	6027
tt5431284	6.4	1338
tt5431322	7.8	11
tt5431476	4.5	9
tt5431568	9.0	12
tt5431600	3.3	2799
tt5431816	7.6	20
tt5431890	7.3	43217
tt5431946	3.3	361
tt5431954	7.8	9
tt5432114	4.4	650
tt5432182	5.3	28
tt5432188	6.4	970
tt5432342	4.6	133
tt5432448	4.8	6
tt5432624	7.9	61
tt5432650	5.4	88
tt5432688	6.2	15
tt5432702	6.1	42
tt5432712	6.9	943
tt5432822	5.2	11
tt5432984	7.7	13
tt5432986	8.0	19
tt5433114	7.7	15800
tt5433138	5.2	105976
tt5433194	6.5	10
tt5433276	6.2	448
tt5433330	7.5	235
tt5433398	6.1	67
tt5433442	7.4	65
tt5433520	4.7	969
tt5433586	6.4	70
tt5433688	7.9	23
tt5433884	5.1	427
tt5434104	8.1	46
tt5434356	7.3	12
tt5434374	5.6	75
tt5434870	6.3	3662
tt5434972	7.4	1645
tt5435084	6.3	1645
tt5435108	6.7	114
tt5435114	7.5	18
tt5435154	8.0	9
tt5435476	5.0	561
tt5435730	6.7	9
tt5435740	6.6	13
tt5435912	5.9	95
tt5436082	6.6	1133
tt5436158	6.0	1322
tt5436168	6.5	1167
tt5436228	6.6	6539
tt5436348	6.4	13
tt5436410	8.9	24
tt5436486	6.1	97
tt5436520	5.8	44
tt5436698	7.3	23
tt5436780	6.6	16
tt5436802	7.7	54
tt5437138	5.9	34
tt5437148	6.1	163
tt5437194	5.0	163
tt5437198	3.9	76
tt5437628	10.0	6
tt5437928	6.7	21793
tt5437970	6.5	34
tt5438206	7.3	8
tt5438276	4.1	134
tt5438308	4.5	259
tt5438396	6.6	16
tt5439126	5.4	247
tt5439424	8.7	141
tt5439426	8.1	29
tt5439560	6.8	21
tt5439648	8.7	6
tt5439762	6.6	25
tt5439764	5.2	15
tt5439796	7.0	142894
tt5439812	6.5	8783
tt5440516	5.2	131
tt5440598	6.4	8
tt5440620	5.3	52
tt5440656	6.2	11
tt5440700	7.4	18551
tt5440702	6.6	26
tt5440730	6.6	23
tt5441226	6.7	19
tt5441256	5.5	75
tt5441282	4.2	93
tt5441464	4.3	207
tt5441540	8.7	37
tt5441580	7.6	12
tt5441674	6.8	34
tt5441966	7.6	10
tt5442230	8.2	6
tt5442308	6.7	2743
tt5442430	6.6	219730
tt5442456	5.8	14018
tt5442474	8.0	22
tt5442558	4.9	11
tt5442626	3.3	186
tt5442674	6.5	15
tt5442700	5.2	8
tt5442884	6.3	80
tt5443130	6.8	163
tt5443280	6.6	15
tt5443372	4.7	211
tt5443474	3.5	64
tt5443630	6.3	69
tt5443684	6.2	18
tt5444410	6.8	13
tt5444480	7.8	7
tt5444928	7.1	45
tt5445056	7.0	94
tt5445072	3.0	15
tt5445074	5.3	1705
tt5445444	4.5	101
tt5445900	5.8	43
tt5446444	5.7	368
tt5446460	7.9	21
tt5446494	5.9	458
tt5446512	7.4	7
tt5446528	5.8	8
tt5446556	6.4	51
tt5446604	2.6	25
tt5446610	5.8	1064
tt5446640	6.4	59
tt5446820	5.4	138
tt5446838	6.0	28
tt5446858	7.8	9511
tt5447136	6.2	597
tt5447140	4.8	95
tt5447294	5.8	38
tt5447636	4.2	6
tt5447816	6.7	318
tt5447818	7.3	8
tt5447852	8.6	52
tt5447962	4.2	91
tt5448010	6.2	27
tt5448132	4.9	11
tt5448246	5.4	128
tt5448264	6.6	8
tt5448338	5.6	404
tt5448436	7.1	70
tt5448766	3.2	167
tt5448998	2.8	261
tt5449088	6.0	285
tt5449214	5.6	392
tt5449374	6.3	23
tt5449390	4.7	192
tt5449396	5.3	7
tt5449704	5.9	24
tt5449862	7.7	17
tt5450040	3.2	96
tt5450084	7.1	932
tt5450328	6.8	502
tt5450524	5.6	778
tt5450570	6.8	214
tt5450910	4.6	17
tt5451054	6.2	661
tt5451118	7.5	7738
tt5451232	6.9	33
tt5451244	6.5	5536
tt5451640	4.3	289
tt5451690	5.7	3745
tt5452210	7.2	752
tt5452252	6.2	13
tt5452310	6.4	47
tt5452814	5.7	227
tt5452964	6.8	1472
tt5453036	4.4	246
tt5453522	5.7	2695
tt5454492	5.4	116
tt5454506	6.4	67
tt5454534	5.7	232
tt5454552	4.6	75
tt5454690	5.8	61
tt5454982	3.8	32
tt5455344	6.1	1452
tt5455374	7.1	33
tt5455410	6.1	1192
tt5455426	5.5	296
tt5455498	6.2	159
tt5455714	5.5	117
tt5455878	7.1	208
tt5456104	6.3	1638
tt5456136	7.8	21
tt5456400	5.2	28
tt5456436	5.1	105
tt5456546	3.6	10267
tt5456706	7.0	480
tt5456782	7.8	14
tt5456798	5.5	1553
tt5456810	7.7	10
tt5457050	7.0	13
tt5457070	6.7	7
tt5457078	5.5	994
tt5457222	3.0	336
tt5457244	6.5	91
tt5457252	6.2	91
tt5457292	8.3	30
tt5457366	5.8	6
tt5457438	8.2	14
tt5457454	3.7	623
tt5457484	3.2	1096
tt5457570	5.1	239
tt5457582	5.0	142
tt5457602	7.8	20
tt5457626	6.5	75
tt5457656	5.8	263
tt5457668	8.2	7
tt5457686	7.6	69
tt5457722	4.3	3135
tt5457772	6.6	5337
tt5457840	7.5	2296
tt5457926	5.8	3478
tt5458070	5.5	6
tt5458088	8.1	4445
tt5458264	6.2	36
tt5458356	5.2	38
tt5458364	5.4	250
tt5458406	7.6	1113
tt5458420	4.4	78
tt5458424	5.8	36
tt5458448	6.3	479
tt5458458	6.3	244
tt5458478	6.2	7
tt5458484	7.6	58
tt5458492	9.0	10
tt5458566	5.3	2415
tt5458618	8.2	8
tt5458650	6.8	12
tt5458888	2.3	127
tt5458952	8.6	8
tt5459382	6.9	1380
tt5459388	5.3	224
tt5459532	6.9	19
tt5459620	4.5	114
tt5459644	6.8	1346
tt5459730	7.7	132
tt5459744	4.2	8
tt5459826	7.1	109
tt5460016	7.1	20
tt5460068	6.0	1386
tt5460114	7.7	9
tt5460118	4.5	468
tt5460258	8.6	31
tt5460276	7.1	25906
tt5460416	5.9	93
tt5460418	6.2	30
tt5460468	3.1	10
tt5460496	7.0	7
tt5460508	6.1	3903
tt5460522	5.4	2299
tt5460530	5.2	7467
tt5460548	6.4	1048
tt5460658	8.2	12955
tt5460738	4.6	28
tt5460758	7.0	7
tt5460858	6.6	5864
tt5460880	6.5	11523
tt5460986	6.9	1710
tt5461134	8.1	52
tt5461168	7.4	883
tt5461220	7.9	24
tt5461242	4.7	138
tt5461252	6.9	93
tt5461272	7.1	9
tt5461380	6.4	10
tt5461496	6.8	16
tt5461506	6.7	8
tt5461596	6.7	176
tt5461606	4.4	31
tt5461628	3.6	19
tt5461680	8.1	57
tt5461798	7.0	14
tt5461870	6.2	5
tt5461944	7.6	59463
tt5461956	5.1	7113
tt5462244	7.1	23
tt5462246	6.6	7
tt5462288	6.9	6991
tt5462326	5.5	22818
tt5462400	6.4	2010
tt5462464	7.0	3432
tt5462468	5.6	107
tt5462602	7.5	129519
tt5462618	7.2	11
tt5462882	6.2	149
tt5462892	7.0	252
tt5462904	4.7	30
tt5462906	5.8	270
tt5463002	5.3	22
tt5463052	7.3	328
tt5463088	7.3	242
tt5463114	6.1	35
tt5463152	5.9	2784
tt5463162	7.7	529259
tt5463172	6.9	1644
tt5463208	7.2	38
tt5463262	9.2	72
tt5463370	6.7	221
tt5463378	6.7	2402
tt5463412	5.7	47
tt5463480	8.2	26
tt5463510	6.5	3274
tt5463608	5.6	19
tt5463856	8.7	12
tt5464164	5.5	125
tt5464204	7.3	58
tt5464234	4.7	8488
tt5464242	6.7	89
tt5464344	6.1	15
tt5464598	6.4	106
tt5465170	3.8	7
tt5465216	7.4	331
tt5465308	5.0	30
tt5465334	7.5	67
tt5465370	5.8	4043
tt5465374	7.1	566
tt5465450	6.0	25
tt5465472	8.0	47
tt5465538	6.8	7
tt5465608	6.6	5
tt5465620	6.6	57
tt5465642	7.0	89
tt5465684	6.5	25
tt5465828	8.0	54
tt5465868	5.5	1468
tt5465970	4.2	967
tt5465996	3.6	66
tt5466006	6.7	62
tt5466056	6.6	401
tt5466090	7.3	89
tt5466112	7.0	68
tt5466186	5.8	15136
tt5466332	7.0	12
tt5466340	2.6	146
tt5466514	4.2	74
tt5466576	7.2	2585
tt5466630	6.8	13
tt5466692	8.2	20
tt5466826	3.0	51
tt5467140	6.5	167
tt5467376	5.4	23
tt5467458	5.5	20
tt5467494	6.2	17
tt5467530	7.8	13
tt5467550	5.4	29
tt5467554	6.1	1803
tt5467702	5.8	110
tt5467782	7.2	60
tt5467852	5.3	232
tt5467928	7.9	464
tt5467982	6.5	43
tt5468014	7.8	1028
tt5468016	7.3	884
tt5468018	7.1	762
tt5468020	5.4	37
tt5468022	7.4	719
tt5468130	3.9	618
tt5468178	4.7	350
tt5468194	6.6	74
tt5468300	6.4	3494
tt5468386	7.8	23
tt5468594	3.8	33
tt5468728	7.2	26
tt5468766	4.7	31
tt5469480	5.4	50
tt5469654	6.0	8
tt5469884	5.5	106
tt5470178	4.7	395
tt5470222	3.3	1764
tt5470226	6.5	20
tt5470266	8.0	21
tt5470448	6.6	580
tt5470476	8.8	6
tt5470588	7.4	71
tt5470668	8.3	19
tt5470672	6.4	23
tt5470724	4.9	35
tt5470742	2.7	182
tt5471154	4.9	176
tt5471184	6.3	58
tt5471204	7.8	13
tt5471258	6.1	211
tt5471272	6.7	276
tt5471472	4.9	536
tt5471480	7.1	2289
tt5471482	8.2	78
tt5471518	3.2	10
tt5471572	5.5	7
tt5471588	5.1	36
tt5471654	6.5	102
tt5471732	4.8	10
tt5472146	7.1	9
tt5472374	6.0	4901
tt5472596	6.5	28
tt5472614	7.2	49
tt5472714	8.8	26
tt5472758	6.5	5252
tt5472822	7.3	75
tt5472896	4.1	672
tt5472996	6.3	9
tt5473040	3.3	91
tt5473074	5.0	15
tt5473090	5.6	2422
tt5473124	4.6	1784
tt5473330	5.2	29
tt5473478	7.5	35
tt5473578	5.0	8
tt5473696	7.2	110
tt5473706	5.1	701
tt5473806	4.1	45
tt5473848	5.2	12
tt5473902	6.8	90
tt5473906	5.3	54
tt5473930	6.9	11
tt5473982	6.6	9
tt5473990	6.6	29
tt5474036	6.9	8007
tt5474042	4.4	6962
tt5474114	4.2	280
tt5474132	5.0	87
tt5474178	4.4	12
tt5474302	6.4	23
tt5474508	6.9	135
tt5474522	6.9	534
tt5474644	6.5	1299
tt5474656	4.0	29
tt5474678	4.3	21
tt5474996	7.7	52
tt5475002	6.4	283
tt5475022	7.3	283
tt5475078	5.8	133
tt5475136	6.6	10
tt5475244	7.7	331
tt5475294	8.6	64
tt5475468	5.2	182
tt5475564	8.0	357
tt5475584	6.9	180
tt5475678	3.6	230
tt5475692	7.4	11
tt5475734	5.7	2258
tt5476076	6.1	14
tt5476088	6.2	59
tt5476166	6.9	250
tt5476546	6.3	7
tt5476908	3.8	7
tt5476912	7.6	25
tt5476944	7.7	1182
tt5477002	4.0	28
tt5477194	8.0	3235
tt5477228	5.5	23
tt5477250	6.6	8
tt5477340	8.1	8
tt5477354	5.7	72
tt5477402	7.2	1729
tt5477450	8.6	8
tt5477566	5.8	7008
tt5477608	6.6	5421
tt5478254	6.5	32
tt5478370	5.7	14
tt5478446	7.4	163
tt5478478	7.2	79516
tt5478632	6.9	3411
tt5478654	3.8	77
tt5478698	6.1	76
tt5478700	3.2	216
tt5478746	2.4	351
tt5478866	7.3	25
tt5478868	8.0	46
tt5478876	6.2	55
tt5478918	6.6	120
tt5479010	6.1	126
tt5479078	7.7	15
tt5479086	6.2	17
tt5479110	8.0	35
tt5479204	8.9	67
tt5479244	8.3	54
tt5479528	6.1	37
tt5479590	6.6	306
tt5479606	5.2	13
tt5479616	5.2	4266
tt5479682	7.8	7
tt5479700	5.8	669
tt5479882	7.9	11
tt5479924	6.1	11
tt5480306	7.9	24
tt5480520	6.2	460
tt5480544	6.3	18
tt5480782	6.8	3279
tt5480816	7.2	42
tt5481010	5.3	517
tt5481180	8.2	11
tt5481184	4.5	2559
tt5481272	3.5	12
tt5481404	4.8	2981
tt5481608	4.5	341
tt5481984	2.1	1075
tt5482242	4.6	176
tt5482362	9.1	75
tt5482570	6.8	1627
tt5482596	8.1	18
tt5482644	8.1	23
tt5482752	3.7	122
tt5482846	3.8	34
tt5482856	5.2	6
tt5482986	6.1	41
tt5482998	7.1	49
tt5483082	6.0	1091
tt5483172	5.3	40
tt5483192	5.7	12
tt5483626	5.6	1713
tt5483634	4.9	31
tt5483940	4.1	122
tt5485410	6.0	6
tt5485464	6.4	29
tt5485466	5.9	149
tt5485482	3.8	292
tt5485522	6.0	453
tt5485578	4.3	291
tt5486164	8.2	9
tt5486170	6.6	671
tt5486464	5.0	39
tt5486552	4.8	206
tt5486818	7.2	323
tt5486888	9.2	6
tt5486932	6.8	27
tt5487052	6.2	1274
tt5487218	6.4	10
tt5487244	8.8	15
tt5487250	7.8	86
tt5487360	6.0	40
tt5487524	4.3	1017
tt5487716	5.2	22
tt5487722	6.9	10
tt5487734	5.6	51
tt5487860	6.4	8
tt5488222	7.0	13
tt5488234	4.8	11
tt5488854	7.1	1675
tt5488870	5.2	102
tt5488974	5.5	102
tt5489004	6.1	183
tt5489010	6.8	11
tt5489156	6.7	42
tt5489164	4.2	28
tt5489276	3.9	27
tt5489428	7.8	69
tt5489544	3.5	11
tt5489948	6.9	139
tt5489950	6.8	20
tt5489954	5.1	69
tt5490310	5.3	482
tt5490380	7.2	102
tt5490440	5.7	31
tt5490470	6.5	211
tt5490508	5.0	7
tt5490546	6.2	9
tt5490812	6.3	61
tt5490820	6.9	30
tt5490848	7.0	91
tt5490896	5.4	46
tt5490996	7.6	35
tt5491352	6.9	15
tt5491506	6.5	17
tt5491574	5.2	24
tt5491746	6.8	7
tt5491752	7.4	50
tt5491866	6.7	28
tt5491920	7.2	2707
tt5491934	8.9	73
tt5492038	6.7	11
tt5492048	7.0	9
tt5492260	6.2	409
tt5492496	4.7	270
tt5492502	6.5	398
tt5492608	7.9	67
tt5492626	6.8	8
tt5492684	8.7	7
tt5492732	3.0	20
tt5492734	5.7	81
tt5492808	6.6	109
tt5492828	8.2	42
tt5492906	5.5	929
tt5493172	6.4	84
tt5493370	6.1	185
tt5493398	6.3	16
tt5493404	3.7	252
tt5493498	3.7	248
tt5493516	6.0	189
tt5493774	6.5	146
tt5493944	4.3	8786
tt5494006	7.5	22
tt5494382	5.3	88
tt5494396	8.3	1599
tt5494522	7.0	12
tt5494586	4.7	36
tt5494608	6.2	22
tt5494656	6.8	49
tt5494830	5.7	225
tt5494840	5.4	116
tt5494870	6.9	932
tt5494960	8.0	7
tt5494980	8.1	33
tt5495020	7.6	40
tt5495040	7.3	271
tt5495122	7.7	458
tt5495230	9.2	45
tt5495248	6.0	12
tt5495258	3.7	258
tt5495270	4.0	211
tt5495294	6.6	27
tt5495616	6.6	71
tt5495666	7.0	27
tt5495694	8.0	10
